,Date_,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL
285,2023-02-22,91.21392059326172,91.67173095076852,90.17886811812298,91.26367813182742,30884000
286,2023-02-23,90.45752716064453,91.50253409442122,89.33290665311979,91.48262500616492,41206400
287,2023-02-24,88.70590209960938,89.46228802095382,88.15852364572393,89.01443223203913,36585100
288,2023-02-27,89.4423828125,89.73100384409955,88.91489828317458,89.4423828125,27502300
289,2023-02-28,89.63147735595703,90.79591607528975,88.89500052309056,88.90495506752045,30142000
290,2023-03-01,89.9300537109375,90.59686392466584,89.24333440817962,89.55186454339591,31111200
291,2023-03-02,91.56224060058594,91.84090707447562,89.16370434886473,89.23337856042907,32204400
292,2023-03-03,93.20439147949219,93.28401264189694,92.01009682269682,92.03996045341758,35160100
293,2023-03-06,94.67735290527344,95.51335999397993,93.55273236671877,93.5726338624318,32639300
294,2023-03-07,93.41339874267578,95.21478402463518,93.08496711653402,94.52807232544816,27835500
295,2023-03-08,93.8015365600586,95.503399070826,93.55272611825472,93.67215786383373,34103300
296,2023-03-09,91.88072204589844,95.07544729094798,91.46272231509023,93.60249368912125,28813500
297,2023-03-10,90.1987533569336,92.3484790931476,89.96985201598534,91.73142650002876,35941000
298,2023-03-13,90.67648315429688,92.1295353055602,88.99452204264824,89.66133224210813,37335600
299,2023-03-14,93.52286529541016,93.91100895731901,92.00014668436901,92.11957083074607,36050200
300,2023-03-15,95.65269470214844,96.46879271449647,92.19920427168174,92.77644636636741,50622100
301,2023-03-16,99.84265899658203,100.70852211278338,95.04559373185006,95.74225996804023,65492000
302,2023-03-17,101.136474609375,102.35066322909664,99.62370281885212,99.78294515178816,61028500
303,2023-03-20,100.73837280273438,101.26584972399411,99.3947979368084,99.6436083783907,32960400
304,2023-03-21,104.42076873779297,104.59991256706779,100.73837708314564,100.76823312250937,42110300
305,2023-03-22,102.8781509399414,106.08282326179875,102.83834035547768,103.77386251455106,43427400
306,2023-03-23,105.0975341796875,105.79420800627038,103.96295911766454,104.56010268824097,40797800
307,2023-03-24,104.93830108642578,104.98805862211833,103.34590808241246,104.49043770663731,30393300
308,2023-03-27,101.97247314453125,104.2615323044318,101.44499620942092,104.12219906093443,31120900
309,2023-03-28,100.54927825927734,101.96251979884079,99.2654154207413,101.95257284782572,32057900
310,2023-03-29,100.9075698852539,102.00233439427095,100.1710930472741,101.793334518348,28779600
311,2023-03-30,100.40994262695312,100.67866215981911,99.30522364315344,100.4298517146947,33086200
312,2023-03-31,103.23643493652344,103.39566967562425,100.55923207299183,100.81799706625952,36863400
313,2023-04-03,103.86343383789062,104.0326231198909,101.44499598386052,101.90280629620425,25035400
314,2023-04-04,104.22171783447266,105.07762635151548,103.54495313711536,103.83357415733603,24420100
315,2023-04-05,103.97291564941406,105.59515710589082,103.16677219338038,105.2766800226226,28290500
316,2023-04-06,107.90411376953125,108.65054511701238,103.83357846595176,104.75915364055206,48711500
317,2023-04-10,105.93354034423828,107.07806234756984,104.61982146300264,106.47097183107455,27067400
318,2023-04-11,104.84871673583984,106.22215520900343,104.18190658636902,106.04301139046436,26311800
319,2023-04-12,104.14209747314453,106.24205820052738,103.84352190700692,106.07286892315904,24370300
320,2023-04-13,106.9188232421875,106.97853531836758,105.33638488558677,105.33638488558677,24843600
321,2023-04-14,108.35197448730469,108.42164110764425,106.33162731127321,106.38139243712666,26578000
322,2023-04-17,105.46577453613281,105.65487290751938,104.02266937335287,104.16201021070087,37571200
323,2023-04-18,104.00276184082031,106.03305590180257,103.57480758885212,105.98329077756064,26596400
324,2023-04-19,103.68429565429688,104.48049216706148,102.57957659955501,103.08715206626977,20905700
325,2023-04-20,104.78900146484375,105.74443260354953,103.37576004674304,103.4155706266589,27820800
326,2023-04-21,104.90843963623047,105.49562864153211,104.2814324554801,104.9681517132192,25800100
327,2023-04-24,105.46577453613281,106.12263017432495,104.20181320069477,104.98805513219027,23542800
328,2023-04-25,103.3558578491211,106.1823484668057,103.34590330520571,105.32643992429568,46664100
329,2023-04-26,103.21652221679688,105.84395986079909,102.14165929158905,104.42076383754022,53347600
330,2023-04-27,107.07806396484375,107.85435896406044,103.04733914233148,103.95300525177885,50089200
331,2023-04-28,106.82925415039062,106.83920869473445,104.5899600378611,106.53068615790889,36139800
332,2023-05-01,106.6899185180664,107.47616045562452,106.31172936546945,106.33163086061985,26681700
333,2023-05-02,104.81886291503906,106.68991470916808,103.21652305785557,106.63020263275621,30997200
334,2023-05-03,104.90843963623047,106.97853676712556,104.46057627953847,105.02786379020792,21795400
335,2023-05-04,104.1918716430664,105.09753777760864,103.47529629660639,104.98806056672765,23419500
336,2023-05-05,105.06767272949219,105.37619524656543,103.61462066511625,104.32124140643722,26625100
337,2023-05-08,107.25720977783203,107.44630815726045,104.65963556054464,104.67953705638796,26511400
338,2023-05-09,106.83920288085938,109.62588288426798,106.67996814548604,107.8742552366085,36360100
339,2023-05-10,111.21827697753906,112.40261721138486,107.41645340605741,107.45626399131446,63153400
340,2023-05-11,116.01533508300781,117.35890998003737,113.86561676637899,114.85090401178836,78900000
341,2023-05-12,116.95085906982422,117.46838143400169,115.55751911429611,116.12480660274282,41073800
342,2023-05-15,115.95561981201172,117.91624729796742,115.45799893103178,115.55752158860936,36266800
343,2023-05-16,118.94135284423828,120.1754505833764,115.87600619542154,115.93571827523857,45035600
344,2023-05-17,120.2650146484375,121.09106715915512,118.3242961888887,119.04087149490434,33323600
345,2023-05-18,122.24555206298828,122.72326387464808,120.25506846385703,120.37449262022581,35234200
346,2023-05-19,122.1758804321289,125.37060556659539,121.56878235183454,122.96212233272476,41330300
347,2023-05-22,124.45498657226562,125.82841748352126,122.15597291663258,122.35502582680218,35253000
348,2023-05-23,121.97682189941406,124.03697194132886,121.62848881852831,123.56921471447752,34046300
349,2023-05-24,120.3247299194336,121.32992621989823,119.28967758115877,120.54368432083105,34182600
350,2023-05-25,122.89246368408203,124.72370499429998,121.37969186050914,123.92750849840978,42317000
351,2023-05-26,124.01708221435547,124.66399090771507,121.86735626591603,122.58393158206252,35635900
352,2023-05-30,123.08155059814453,125.06208723131287,121.41949862779474,125.04217814334058,35076700
353,2023-05-31,122.28536224365234,123.46969481793454,121.91712004551185,122.16593049458432,37325800
354,2023-06-01,123.13131713867188,123.82798336385527,122.03655267348697,122.23559799694154,30772700
355,2023-06-02,124.07679748535156,125.5497587390049,123.17113136582034,123.40003273525558,26963100
356,2023-06-05,125.4104232788086,126.82366483426891,123.2507427687404,123.41993964810082,32305500
357,2023-06-06,126.70423126220703,127.67956397510677,124.76351278739155,125.41042147669415,26638300
358,2023-06-07,121.91710662841797,128.42598057792483,121.5389175209611,126.3658381831414,52539000
359,2023-06-08,121.558837890625,122.64365544606527,120.66311871482401,121.64841360475143,29389200
360,2023-06-09,121.64840698242188,123.17112570184304,121.3299299142625,121.66830847720398,23762500
361,2023-06-12,123.05169677734375,123.45974956411615,121.0811222457333,122.20574275748704,28306400
362,2023-06-13,123.24079132080078,124.56446470926541,122.59388264580667,124.38532088531461,22278300
363,2023-06-14,123.08155059814453,123.45974733869542,120.87211260494071,122.5142630804105,30592300
364,2023-06-15,124.49478912353516,124.86303131123523,121.81759393072211,122.55407071303016,35246300
365,2023-06-16,122.94221496582031,125.5099405617093,122.69340452264717,125.33079673890096,45514000
366,2023-06-20,122.51426696777344,123.97727366337496,121.55883572827894,122.34507768010195,26097500
367,2023-06-21,119.97639465332031,122.07635532970119,119.52853131499121,121.8175903515394,30306300
368,2023-06-22,122.56403350830078,122.65360162877322,118.26458908449361,119.429020209191,26952200
369,2023-06-23,121.75787353515625,122.20573688397315,120.48396529451563,120.80244235467579,34885300
370,2023-06-26,117.77690887451172,121.41949744247009,117.70724225347334,120.1853997584649,33969900
371,2023-06-27,117.7669677734375,118.51339914725075,115.54757514767203,116.52291548374876,39535900
372,2023-06-28,119.60816192626953,119.81716179676539,116.2940048517799,116.53286076190481,27091400
373,2023-06-29,118.53329467773438,119.48872587696212,117.73710580825735,118.67262791972016,24090900
374,2023-06-30,119.13043975830078,120.50387829421939,119.12049280738276,119.59820461658656,29519700
375,2023-07-03,119.32949829101562,119.61811933616502,118.25463528006463,118.67263503107024,14467900
376,2023-07-05,121.17068481445312,122.02659333927569,118.66267890915145,118.67262585976906,27584800
377,2023-07-06,119.53849029541016,119.72758866259632,117.83662777001128,119.22996777471036,24745200
378,2023-07-07,118.91149139404297,120.47402068726721,118.83187022918119,119.52853643899117,21692600
379,2023-07-10,115.89590454101562,117.74705489595593,115.58738201288969,117.73710794498514,35315200
380,2023-07-11,116.58262634277344,117.14991387720602,114.80114257142738,115.73667231326417,23078800
381,2023-07-12,118.36410522460938,119.75744523552781,117.8465828398585,118.2347265266947,30404400
382,2023-07-13,123.9474105834961,124.23603160712076,119.87686780772502,120.35458719688465,44297900
383,2023-07-14,124.82322692871094,126.17675640796054,122.90240991720911,124.20618186143912,33266800
384,2023-07-17,124.05689239501953,126.49523177773591,123.60902902733594,125.34075523343135,25716200
385,2023-07-18,123.17112731933594,124.08674795318163,122.37493084193565,124.00712678682312,26226400
386,2023-07-19,121.44935607910156,124.5843692790778,121.22045471640399,124.00712721064436,37224000
387,2023-07-20,118.6328125,123.4995440064544,117.65747984586895,120.84225038010163,37906800
388,2023-07-21,119.44892120361328,120.41430699448074,118.16506592367423,120.04607237662714,72937900
389,2023-07-24,120.95173645019531,122.41474313178708,120.40435800830701,121.08112274560483,29686100
390,2023-07-25,121.62850189208984,122.56403163253377,120.44416169668466,120.78254786384007,52509600
391,2023-07-26,128.6549072265625,130.35676214061976,127.70943058695467,129.45110367587904,61682100
392,2023-07-27,128.78428649902344,132.60602666094323,128.1771883763532,131.04348970124676,44952100
393,2023-07-28,131.9491424560547,133.10362643815824,129.94871216599972,130.1577044124772,36591200
394,2023-07-31,132.0885009765625,132.89464445399818,131.15297119764708,132.0984479281434,28055500
395,2023-08-01,130.92405700683594,131.99891993360347,130.05818634611023,130.15771659691958,23166800
396,2023-08-02,127.7691421508789,129.47099705811388,126.95303661740036,128.83404293845086,26273300
397,2023-08-03,127.83880615234375,128.7743358739839,126.81370831340226,127.36109434055177,20089500
398,2023-08-04,127.50042724609375,130.88424328208276,127.30138192389168,128.6648583264697,26130000
399,2023-08-07,130.90414428710938,130.9837654483107,128.4060929974258,128.54542623298215,22746300
400,2023-08-08,130.77476501464844,130.88424221889798,128.92361467945548,129.998477634037,23535200
401,2023-08-09,129.04306030273438,131.41172554952155,128.3861970452602,131.0335439778547,24912900
402,2023-08-10,129.0729217529297,131.42169319546548,128.83405823487684,130.695170875727,20857800
403,2023-08-11,128.9435272216797,129.3117618339363,127.56014170520349,128.04781566195854,19569200
404,2023-08-14,130.70510864257812,130.74491163303028,128.34639041402843,128.77433710267465,24695600
405,2023-08-15,129.16249084472656,130.7946869315138,128.66486990136232,130.47621742457744,19770700
406,2023-08-16,128.08761596679688,129.66009982508598,127.26157104777742,128.08761596679688,25216100
407,2023-08-17,129.3018035888672,131.36196125693914,128.6747964401177,129.18237944098485,33446300
408,2023-08-18,126.853515625,128.63499931194184,125.77865268655036,127.89851493202701,30491300
409,2023-08-21,127.75918579101562,128.11747344866333,125.95780055174251,126.5748532050452,25248700
410,2023-08-22,128.46580505371094,129.6600920991953,127.70942680168035,127.89850997505022,22067500
411,2023-08-23,131.74014282226562,132.77520272479933,129.25203849949906,129.56056100573272,27819700
412,2023-08-24,129.16249084472656,133.61122329329774,128.95349855277775,133.31264769004198,28500700
413,2023-08-25,129.26199340820312,130.1377957542412,126.64450294743214,128.92359969772878,26762900
414,2023-08-28,130.38661193847656,131.90933055130816,129.52075650385797,130.6851874909537,20543300
415,2023-08-29,133.9296875,135.92017096898465,131.61077243629086,131.61077243629086,43075600
416,2023-08-30,135.23345947265625,135.6315501147355,133.43207426004315,134.1386874276615,28315800
417,2023-08-31,135.5220947265625,137.34338932032665,135.14389792537597,135.36285236962217,30053800
418,2023-09-01,135.01451110839844,136.80594945032874,134.20836765107612,136.80594945032874,21524600
419,2023-09-05,135.1239776611328,135.77087872900177,133.93963753997775,134.7955460588322,19403100
420,2023-09-06,133.8202362060547,135.88037909843112,133.03398657934434,135.37281118261353,18684500
421,2023-09-07,134.61639404296875,134.93487869329522,132.3173880233416,132.95434213781053,18844300
422,2023-09-08,135.7310791015625,136.00974558565406,134.2083603898534,134.2680724669895,23558300
423,2023-09-11,136.26849365234375,136.82582658236907,135.1438656559962,135.89029694146225,20763400
424,2023-09-12,134.69601440429688,136.21873306242523,134.54673421670935,135.6116349892628,18405500
425,2023-09-13,136.05950927734375,136.24859245755295,133.51167758565322,134.44720728074662,20749500
426,2023-09-14,137.44290161132812,138.0400375924637,135.59175121605634,136.94528070062265,24751000
427,2023-09-15,136.74620056152344,137.86088156813008,135.83058003957777,137.323442557438,38908400
428,2023-09-18,137.5523681640625,138.4978447839275,135.95997529868072,135.95997529868072,21861300
429,2023-09-19,137.3831787109375,137.75142852316634,135.96993710197103,136.7661336216356,20353700
430,2023-09-20,133.1036376953125,137.4229832645566,132.98419835818402,137.4229832645566,29927500
431,2023-09-21,129.8193359375,131.60081198310746,129.4511013506065,130.81457768472256,31488700
432,2023-09-22,129.6302490234375,131.4017782750434,128.9833479050883,130.1378168923183,26397300
433,2023-09-25,130.4861602783203,130.54587235985892,128.34639636353074,129.2122519182116,20094600
434,2023-09-26,127.95824432373047,129.73972044721884,126.61466183176898,129.1525314353715,25718700
435,2023-09-27,129.9188690185547,130.27715670469198,127.95825647590418,127.95825647590418,22746500
436,2023-09-28,131.68045043945312,132.66574536563317,129.1724366549313,129.2222017860651,22513100
437,2023-09-29,130.2373504638672,133.412174428442,129.7397295336501,132.6458339437757,30848100
438,2023-10-02,133.53158569335938,133.78039613443357,130.545860400469,130.58567857530397,22288000
439,2023-10-03,131.7998504638672,133.62114458922525,131.21266150812517,133.30267514343655,22989400
440,2023-10-04,134.5965118408203,134.9249434701971,131.8993997738575,132.15815718510046,26752300
441,2023-10-05,134.4273223876953,134.84532213743643,132.81502028305357,134.4273223876953,19832600
442,2023-10-06,136.92538452148438,137.50262665466772,133.3723635946971,133.3723635946971,27583200
443,2023-10-09,137.76136779785156,138.27889778472175,134.96474077645817,136.28841418957376,19278100
444,2023-10-10,137.40309143066406,139.05519659503832,136.6765691108844,137.8410002873595,27786600
445,2023-10-11,139.88125610351562,140.43858915374793,137.920628289257,137.920628289257,25884300
446,2023-10-12,138.30874633789062,140.54804026123193,137.60211801793758,140.37885098714375,24765500
447,2023-10-13,136.70640563964844,139.33384321860913,135.9699212870382,138.71679820107695,23420500
448,2023-10-16,138.43814086914062,138.9656178098258,137.33342186038425,137.51255809555218,28501900
449,2023-10-17,139.05517578125,139.23431200334724,136.5272532818645,137.9703659398381,23515800
450,2023-10-18,137.30357360839844,140.0504356733887,136.7263315075888,138.7864742597851,23375000
451,2023-10-19,137.0945587158203,138.9954742091233,136.72632410734244,137.84099006998994,26066000
452,2023-10-20,134.95480346679688,137.21399157463526,134.43727344295388,136.67656764747252,26315200
453,2023-10-23,135.8505096435547,137.0049938097521,133.31263994264685,134.39744989145308,26317900
454,2023-10-24,138.14950561523438,138.6968916178538,136.76612018289654,137.17417294722958,44814300
455,2023-10-25,125.01232147216797,127.69947125982357,124.4748899960184,127.55019106624778,84366200
456,2023-10-26,121.69816589355469,123.73841461751326,120.69296955110403,122.68345314790562,57061100
457,2023-10-27,121.58869171142578,122.72326678236502,119.63801864923039,122.29531249468846,44566500
458,2023-10-30,123.86779022216797,124.80331991907411,122.16592770060555,122.62373800525754,28940100
459,2023-10-31,123.48960876464844,124.77347164354663,122.10622322082405,124.46494151125496,26292300
460,2023-11-01,125.84832763671875,125.88813822149176,123.13132166552205,123.47965479092001,30082400
461,2023-11-02,126.88337707519531,128.36628525589762,126.32604408767605,127.80895226837836,27124600
462,2023-11-03,128.48573303222656,128.91367975208917,127.25162763160075,127.41086997739491,26380100
463,2023-11-06,129.6302490234375,129.7198171439132,128.0577651016171,128.43596185853923,19052700
464,2023-11-07,130.34681701660156,131.28234671869467,129.26200712212525,130.08805962107587,29757300
465,2023-11-08,131.21267700195312,131.580926799427,130.15772310979614,130.34682148408558,26425800
466,2023-11-09,129.6202850341797,131.9192909413078,129.45109576679184,131.33210198045876,23747800
467,2023-11-10,131.95909118652344,132.16809862200418,128.79422992197888,129.48094911346612,26913300
468,2023-11-13,131.46148681640625,131.95910772056664,130.62548734210117,131.15296428561638,18324800
469,2023-11-14,132.98419189453125,135.05429646532818,132.68563153168148,133.55148695631235,32395200
470,2023-11-15,133.97946166992188,134.38751449955015,132.93446980864985,134.22827214854598,23861500
471,2023-11-16,136.27847290039062,136.56710157010505,133.68090599008264,134.54676162685195,28013200
472,2023-11-17,134.66616821289062,135.41259957777135,133.01406314727024,135.35288749837048,37240600
473,2023-11-20,135.60171508789062,136.00976793027115,132.98422391138493,133.05389813694657,27815500
474,2023-11-21,136.3182830810547,136.52727537398616,135.31309423775954,135.64151069808045,22635300
475,2023-11-22,137.83103942871094,138.75660699373168,136.81588856208788,136.81588856208788,17813900
476,2023-11-24,136.0396270751953,137.47277793932125,135.34296073463057,137.37324766801746,12514300
477,2023-11-27,135.76095581054688,137.761386630107,135.3529029730756,135.38275901618942,23436500
478,2023-11-28,136.54714965820312,136.59691477732565,134.7756207579528,135.43248388353294,18730000
479,2023-11-29,134.3477020263672,137.63198796354249,134.19840663801398,136.9154278069515,23967200
480,2023-11-30,131.89939880371094,134.9050333890216,130.65534651348793,134.4074124729324,38988300
481,2023-12-01,131.2325897216797,131.48140018185381,130.04824950146127,131.2325897216797,31431200
482,2023-12-04,128.6549072265625,129.41128550101195,127.29142327486284,129.26200531072064,36669900
483,2023-12-05,130.36672973632812,131.51125173964408,127.63976171874135,128.33642794624606,27384800
484,2023-12-06,129.40135192871094,131.21268423164344,129.26201867463922,130.8145935589201,23576200
485,2023-12-07,136.27847290039062,137.90072213818786,134.0590876044096,134.39746622266577,56767100
486,2023-12-08,134.3477020263672,135.75098148530094,133.39226317393695,133.56145246512227,32233900
487,2023-12-11,132.65577697753906,132.70554210632815,130.73496753299872,131.75011845279244,31138000
488,2023-12-12,131.88946533203125,132.36717720816904,130.63545077616277,131.18283687704292,29032800
489,2023-12-13,131.939208984375,132.86477654283303,130.94396721251857,132.74535238978922,30104800
490,2023-12-14,131.31219482421875,133.08372386900336,129.07290095664663,132.74534532925426,38722400
491,2023-12-15,131.96908569335938,132.87474430610476,130.55582879211832,130.99373767011565,50815200
492,2023-12-18,135.15383911132812,136.4974064259798,131.79986392780293,131.99892443621175,32258000
493,2023-12-19,135.9998016357422,136.8159072955645,135.4325216409029,136.18890002941743,25476800
494,2023-12-20,137.68174743652344,141.02576050336694,137.41304308366068,138.30875463223933,49107200
495,2023-12-21,139.75184631347656,140.02056584118617,138.51774106231403,138.82627876474274,27488300
496,2023-12-22,140.81675720214844,141.3143780648777,140.0404698711855,140.10018194492363,26514600
497,2023-12-26,140.8466339111328,142.00110294060704,140.51820227118546,140.91629294532333,16780300
498,2023-12-27,139.70208740234375,141.40395757196106,139.2243755877538,140.91628362015615,19628600
499,2023-12-28,139.56275939941406,140.46843312127822,139.08504756687975,140.11014545033115,16045700
500,2023-12-29,139.02532958984375,139.6921397740678,138.11965590639036,138.9656175115826,18727200
501,2024-01-02,137.51255798339844,138.78646627528045,135.83059690794266,137.89075472780192,23711200
502,2024-01-03,138.25900268554688,138.96563111524162,136.42776123741183,136.59695053777565,24212100
503,2024-01-04,135.74102783203125,138.49785185670754,135.7012248421468,137.76136746127565,27137700
504,2024-01-05,135.08416748046875,136.50737117465926,134.50692540464604,136.09931838527314,22506000
505,2024-01-08,138.17938232421875,138.34857162557788,135.6116563892304,135.6415124314593,21404000
506,2024-01-09,140.2793426513672,140.81678178118554,137.49266229644218,137.84100303562764,24759600
507,2024-01-10,141.60301208496094,142.31958744643927,140.23953558229127,140.3291037059296,21320200
508,2024-01-11,141.40396118164062,144.5290199237723,139.97081051510136,142.80725580814243,24008700
509,2024-01-12,141.9712371826172,142.51862321173218,141.14519984962567,141.9911462708172,18768600
510,2024-01-16,141.81201171875,143.66316210251998,140.77695172665017,141.3243377622621,22670500
511,2024-01-17,140.796875,141.16510964915355,138.23909598780784,140.67745082972024,20968600
512,2024-01-18,142.7972869873047,143.5238244240393,141.3143864475642,141.37409852484444,25746400
513,2024-01-19,145.68350219726562,145.75316122771846,143.69301856100813,144.05130622298188,33300700
514,2024-01-22,145.29534912109375,147.68392325601644,145.1460537462961,146.40006807538688,32200400
515,2024-01-23,146.34034729003906,146.479680534306,144.80768160310274,145.19582529685954,21636100
516,2024-01-24,147.99244689941406,149.1369840368619,147.39531095421805,147.83320457288815,25233500
517,2024-01-25,151.14736938476562,152.3217626217301,148.82845413653732,149.3559462690805,29149100
518,2024-01-26,151.46583557128906,151.81416105186207,150.2914424776346,150.38102577143502,26115500
519,2024-01-29,152.77957153320312,153.0482910859022,150.70946665463993,151.33647388220928,27784300
520,2024-01-30,150.73931884765625,152.88902943924788,150.47059932888845,152.07293911887135,36331800
521,2024-01-31,139.43336486816406,143.31480132970376,139.2044483486553,142.936604633283,71910000
522,2024-02-01,140.48834228515625,142.37929571349378,140.12009247642374,141.44376595073413,40466500
523,2024-02-02,141.70252990722656,141.94137821596175,135.8505033642639,138.5973652180094,62470600
524,2024-02-05,142.99632263183594,144.77781380981077,142.10061116086746,142.14042933381648,38505400
525,2024-02-06,143.4143524169922,144.6683516438696,142.5086787155993,143.9617232693515,29128200
526,2024-02-07,144.8474884033203,144.9271095715937,143.24514845900856,144.07120099538642,25208900
527,2024-02-08,145.21572875976562,145.6337284763745,144.40958536443537,145.13610759667097,22563800
528,2024-02-09,148.29103088378906,148.72893971350393,145.4844416676264,145.98206257663242,26829500
529,2024-02-12,146.8280029296875,148.62938792958505,146.66876061718602,147.71376741197568,21564100
530,2024-02-13,144.4493865966797,145.97210525516456,143.00628910032142,144.23043219737744,27837700
531,2024-02-14,145.24559020996094,145.82283227426896,143.40438681197526,145.38492345402256,22704200
532,2024-02-15,142.09066772460938,142.83709903093674,139.79166173091048,142.45890230948538,37590700
533,2024-02-16,139.85137939453125,142.5086731289085,139.47318265796596,142.30962780983683,31451100
534,2024-02-20,140.44851684570312,141.40395564806843,138.82628305113792,138.99547233345777,25144700
535,2024-02-21,141.8717041015625,142.01103732890303,140.01059183886358,140.77693218232784,23315700
536,2024-02-22,143.40438842773438,144.31006211743158,142.1205331777144,144.2403879015234,27191900
537,2024-02-23,143.27499389648438,143.99155390959845,142.74750185334528,142.98636531517155,19493800
538,2024-02-26,136.91542053222656,141.76224319676408,136.73626911295864,141.46366762210727,53641800
539,2024-02-27,138.2191925048828,138.5874271285175,136.43770109534037,137.36328390942444,33099200
540,2024-02-28,135.7310791015625,137.35331287977036,134.76569335803654,137.24383567629263,37328600
541,2024-02-29,137.80117797851562,138.19926859997335,135.75096723807542,136.62678482870294,42133000
542,2024-03-01,136.4874725341797,138.20923675612528,136.2685181029281,137.7713278936221,31119500
543,2024-03-04,132.71551513671875,135.01452152533,131.28236435260098,135.01452152533,55999400
544,2024-03-05,132.03872680664062,132.60602191781157,130.04824322136915,131.2524924723796,40194800
545,2024-03-06,130.77476501464844,132.94440001172532,130.22739417958527,132.4865821068133,35318600
546,2024-03-07,133.7406005859375,134.29793357515936,130.98377649333827,132.1581545511722,37738200
547,2024-03-08,134.76568603515625,137.43292657686754,133.36239155397143,133.57139899877532,39343100
548,2024-03-11,137.0149383544922,138.43814204162481,135.48227264684192,135.48227264684192,32437800
549,2024-03-12,137.8409881591797,138.7168057955102,136.37798151039325,136.37798151039325,27563400
550,2024-03-13,139.12484741210938,140.4186648160553,138.3286661046211,138.33861305579995,23347200
551,2024-03-14,142.4191131591797,142.90677194087021,139.79167531307277,140.5181976030222,42753400
552,2024-03-15,140.50823974609375,142.49872348366935,139.36371767146207,141.8219663022628,49460600
553,2024-03-18,146.977294921875,151.4260267765602,146.4697270944285,147.90287764978802,69273700
554,2024-03-19,146.33041381835938,148.08203407709263,145.38493706044193,147.45504201322817,24070400
555,2024-03-20,148.0322723388672,148.15169649653035,146.04178871816205,147.29578793217973,21311500
556,2024-03-21,146.89768981933594,149.65449855989905,146.20100843853635,148.75878705056255,24755600
557,2024-03-22,150.0526123046875,150.85875574292584,148.2711209562635,148.41045420254932,29175700
558,2024-03-25,149.35594177246094,149.6644642956251,147.11664775908744,149.22655548099812,19229300
559,2024-03-26,149.9530792236328,151.53551003081748,149.26635995623974,149.505223453737,22149100
560,2024-03-27,150.15211486816406,150.91845525200065,148.19148744617945,150.46063737451573,22879200
561,2024-03-28,150.2118377685547,150.70945866916398,149.45545946665504,150.13223178829975,24485400
562,2024-04-01,154.75013732910156,154.99894775398752,149.89335297574888,149.97297413405437,31730800
563,2024-04-02,153.82456970214844,153.96390294626983,151.4260333268872,152.7696158272029,24586000
564,2024-04-03,154.182861328125,154.34210366441846,152.00327930693646,152.8691500191665,24705000
565,2024-04-04,149.81375122070312,154.03358204033015,149.73413005208545,152.7696206660751,34724700
566,2024-04-05,151.7743682861328,152.6899888823038,148.8881732587718,149.31611992588236,23449300
567,2024-04-08,154.11318969726562,154.53118940622207,151.88384272998078,152.0530320036405,20702000
